time,lines
1724168421,2721
1724168729,2723
1724169038,2723
1724169346,2723
1724169655,2723
1724169963,2723
1724170272,2723
1724170580,2723
1724170889,2723
1724171197,2723
1724171505,2723
1724171814,2723
1724172122,2726
1724172431,2726
1724172739,2726
1724173047,2726
1724173356,2726
1724173664,2726
1724173973,2726
1724174281,2726
1724174590,2726
1724174898,2726
1724175206,2726
1724175515,2726
1724175823,2726
1724176132,2726
1724176440,2726
1724176749,2726
1724177057,2726
1724177366,2726
1724177674,2726
1724177983,2726
1724178292,2726
1724178600,2726
1724178909,2726
1724179217,2726
1724179526,2726
1724179834,2726
1724180143,2726
1724180451,2726
1724180760,2726
1724181068,2726
1724181377,2726
1724181685,2726
1724181993,2726
1724182302,2726
1724182610,2726
1724182919,2726
1724183227,2726
1724183536,2726
1724183844,2726
1724184153,2726
1724184461,2726
1724184770,2726
1724185079,2726
1724185387,2726
1724185696,2726
1724186005,2726
1724186313,2726
1724186622,2726
1724186930,2726
1724187239,2726
1724187547,2726
1724187856,2726
1724188164,2726
1724188473,2726
1724188781,2726
1724189090,2726
1724189399,2726
1724189707,2726
1724190016,2726
1724190324,2726
1724190633,2726
1724190941,2726
1724191250,2726
1724191558,2726
1724191867,2726
1724192175,2726
1724192484,2726
1724192793,2726
1724193101,2726
1724193410,2726
1724193718,2726
1724194026,2726
1724194335,2726
1724194643,2726
1724194952,2726
1724195260,2726
1724195568,2726
1724195877,2726
1724196186,2726
1724196494,2726
1724196803,2726
1724197111,2726
1724197420,2726
1724197728,2726
1724198037,2726
1724198346,2726
1724198654,2726
1724198963,2726
1724199271,2726
1724199580,2726
1724199889,2726
1724200197,2726
1724200506,2726
1724200814,2726
1724201123,2726
1724201431,2726
1724201739,2726
1724202048,2726
1724202356,2726
1724202665,2726
1724202973,2726
1724203282,2726
1724203590,2726
1724203899,2726
1724204208,2726
1724204516,2726
1724204825,2726
1724205133,2726
1724205442,2726
1724205751,2726
1724206059,2726
1724206368,2726
1724206676,2726
1724206985,2726
1724207293,2726
1724207601,2726
1724207910,2726
1724208219,2726
1724208527,2726
1724208836,2726
1724209144,2726
1724209453,2726
1724209762,2726
1724210070,2726
1724210378,2726
1724210687,2726
1724210995,2726
1724211304,2726
1724211612,2726
1724211920,2726
1724212229,2726
1724212537,2726
1724212846,2726
1724213155,2726
1724213463,2726
1724213771,2726
1724214080,2726
1724214389,2726
1724214697,2726
1724215006,2726
1724215314,2726
1724215623,2726
1724215931,2726
1724216240,2726
1724216548,2726
1724216856,2726
1724217165,2726
1724217474,2726
1724217782,2726
1724218091,2726
1724218399,2726
1724218708,2726
1724219016,2726
1724219325,2726
1724219634,2726
1724219942,2726
1724220251,2726
1724220559,2726
1724220868,2726
1724221177,2726
1724221485,2726
1724221794,2726
1724222102,2726
1724222411,2726
1724222719,2726
1724223028,2726
1724223337,2726
1724223645,2726
1724223954,2726
1724224263,2726
1724224571,2726
1724224880,2726
1724225189,2726
1724225497,2726
1724225806,2726
1724226114,2726
1724226423,2726
1724226730,2726
1724227039,2726
1724227348,2726
1724227656,2726
1724227965,2726
1724228273,2726
1724228582,2726
1724228891,2726
1724229199,2726
1724229508,2726
1724229816,2726
1724230125,2726
1724230433,2726
1724230742,2726
1724231050,2726
1724231359,2726
1724231668,2726
1724231976,2726
1724232285,2726
1724232593,2726
1724232902,2726
1724233211,2726
1724233519,2726
1724233828,2726
1724234136,2726
1724234445,2726
1724234753,2726
1724235062,2726
1724235370,2726
1724235679,2726
1724235987,2726
1724236296,2726
1724236605,2726
1724236913,2726
1724237222,2726
1724237530,2726
1724237839,2726
1724238147,2726
1724238456,2726
1724238764,2726
1724239073,2726
1724239381,2726
1724239690,2726
1724239997,2726
1724240306,2726
1724240614,2726
1724240923,2726
1724241232,2726
1724241540,2726
1724241848,2726
1724242157,2726
1724242465,2726
1724242774,2726
1724243082,2726
1724243391,2726
1724243699,2726
1724244008,2726
1724244316,2726
1724244625,2726
1724244933,2726
1724245242,2726
1724245550,2726
1724245859,2726
1724246167,2726
1724246476,2726
1724246784,2726
1724247093,2726
1724247401,2726
1724247710,2726
1724248018,2726
1724248327,2726
1724248635,2726
1724248944,2726
1724249252,2726
1724249561,2726
1724249869,2726
1724250178,2726
1724250486,2726
1724250795,2726
1724251103,2726
1724251411,2726
1724251720,2726
1724252028,2726
1724252337,2726
1724252646,2726
1724252954,2726
1724253263,2726
1724253572,2726
1724253880,2726
1724254188,2726
1724254497,2726
1724254806,2726
1724255114,2726
1724255422,2726
1724255730,2726
1724256039,2726
1724256347,2726
1724256656,2726
1724256964,2726
1724257273,2726
1724257581,2726
1724257890,2726
1724258199,2726
1724258507,2726
1724258816,2726
1724259124,2726
1724259433,2726
1724259742,2726
1724260050,2726
1724260359,2726
1724260667,2726
1724260976,2726
1724261285,2726
1724261593,2726
1724261902,2726
1724262210,2726
1724262519,2726
1724262828,2726
1724263136,2726
1724263445,2726
1724263753,2726
1724264062,2726
1724264370,2726
1724264679,2726
1724264987,2726
1724265295,2726
1724265604,2726
1724265912,2726
1724266221,2726
1724266529,2726
1724266838,2726
1724267146,2726
1724267455,2726
1724267764,2726
1724268072,2726
1724268380,2726
1724268688,2726
1724268997,2726
1724269305,2726
1724269613,2726
1724269922,2726
1724270231,2726
1724270539,2726
1724270847,2726
1724271156,2726
