time,lines
1721566565,11890
1721566947,489212
1721567465,497202
1721567935,499424
1721568471,501683
1721568962,503064
1721569464,503301
1721569970,503432
1721570483,504461
1721570976,504913
1721571424,504913
1721571853,504919
1721572276,504982
1721572795,504982
1721573325,504982
1721573845,504982
1721574356,504982
1721574898,504982
1721575414,504982
1721575951,504982
1721576483,504982
1721577013,504982
1721577536,504982
1721578079,504982
1721578607,504982
1721579174,504982
1721579720,504982
1721580265,504982
1721580801,504982
1721581344,504982
1721581900,504982
1721582439,504982
1721582985,504982
1721583520,504982
1721584053,504982
1721584592,504982
1721585120,504982
1721585647,504982
1721586165,504982
1721586694,504982
1721587224,504982
1721587759,504982
1721588299,504982
1721588835,504982
1721589362,504982
1721589899,504982
1721590438,504982
1721590942,504982
1721591467,504982
1721591990,504982
1721592512,504982
1721593052,504982
1721593589,504982
1721594123,504982
1721594654,504982
1721595179,504982
1721595726,504982
1721596258,504982
1721596792,504982
1721597313,504982
1721597839,504982
1721598357,504982
1721598878,504982
1721599398,504982
1721599942,504982
1721600465,504982
1721600981,504982
1721601520,504982
1721602053,504982
1721602585,504982
1721603113,504982
1721603637,504982
1721604166,504982
1721604706,504982
1721605247,504982
1721605773,504982
1721606300,504982
1721606841,504982
1721607390,504982
1721607924,504982
1721608452,504982
1721609017,504982
1721609551,504982
1721610086,504982
1721610605,504982
1721611136,504982
1721611668,504982
1721612219,504982
1721612750,504982
1721613291,504982
1721613824,504982
1721614349,504982
1721614874,504982
1721615400,504982
1721615930,504982
1721616468,504982
1721617013,504982
1721617547,504982
1721618087,504982
1721618616,504982
1721619145,504982
1721619669,504982
1721620199,504982
1721620727,504982
1721621269,504982
1721621794,504982
1721622333,504982
1721622861,504982
1721623406,504982
1721623936,504982
1721624464,504982
1721624987,504982
1721625519,504982
1721626055,504982
1721626583,504982
1721627111,504982
1721627641,504982
1721628186,504982
1721628712,504982
1721629240,504982
1721629772,504982
1721630308,504982
1721630843,504982
1721631379,504982
1721631920,504982
1721632454,504982
1721632985,504982
1721633499,504982
1721634024,504982
1721634574,504982
1721635126,504982
1721635659,504982
1721636198,504982
1721636739,504982
1721637273,504982
1721637799,504982
1721638339,504982
1721638890,504982
1721639410,504982
1721639937,504982
1721640462,504982
1721640995,504982
1721641527,504982
1721642059,504982
1721642507,504982
1721642930,504982
1721643284,505983
1721643809,505983
1721644332,505983
1721644862,505983
1721645383,505983
1721645899,505983
1721646429,505983
1721646975,505983
1721647503,505983
1721648035,505983
1721648583,505983
1721649128,505983
1721649670,505983
1721650202,505983
1721650753,505983
1721651286,505983
1721651817,505983
1721652364,505983
1721652895,505983
1721653423,505983
1721653960,505983
1721654492,505983
1721655044,505983
1721655572,505983
1721656107,505983
1721656634,505983
1721657168,505983
1721657700,505983
1721658223,505983
1721658771,505983
1721659307,505983
1721659834,505983
1721660364,505983
1721660894,505983
1721661419,505983
1721661959,505983
1721662485,505983
1721662996,505983
1721663526,505983
1721664048,505983
1721664573,505983
1721665094,505983
1721665620,505983
1721666093,505983
1721666566,505983
1721667031,505983
1721667505,505983
1721667974,505983
1721668442,505983
1721668910,505983
1721669371,505983
1721669833,505983
1721670297,505983
1721670768,505983
1721671234,505983
1721671704,505983
1721672172,505983
1721672641,505983
1721673109,505983
1721673560,505983
1721674020,505983
1721674478,505983
1721674937,505983
1721675391,505983
1721675842,505983
1721676296,505983
1721676755,505983
1721677216,505983
1721677673,505983
1721678133,505983
1721678584,505983
1721678969,506051
1721679310,506058
1721679844,506058
1721680377,506058
1721680918,506058
1721681463,506058
1721681999,506058
1721682550,506058
1721683098,506058
1721683634,506058
1721684170,506058
1721684720,506058
1721685250,506058
1721685813,506058
1721686353,506058
1721686881,506058
1721687403,506058
1721687927,506058
1721688461,506058
1721688986,506058
1721689519,506058
1721690041,506058
1721690562,506058
1721691099,506058
1721691625,506058
1721692161,506058
1721692711,506058
1721693260,506058
1721693792,506058
1721694319,506058
1721694853,506058
1721695388,506058
1721695918,506058
1721696449,506058
1721696971,506058
1721697508,506058
1721698051,506058
1721698576,506058
1721699102,506058
1721699641,506058
1721700173,506058
1721700707,506058
1721701231,506058
1721701771,506058
1721702310,506058
1721702850,506058
1721703367,506058
1721703898,506058
1721704424,506058
1721704952,506058
1721705479,506058
1721706009,506058
1721706535,506058
1721707067,506058
1721707599,506058
1721708129,506058
1721708660,506058
1721709183,506058
1721709715,506058
1721710255,506058
1721710780,506058
1721711292,506058
1721711822,506058
1721712343,506058
1721712871,506058
1721713418,506058
1721713950,506058
1721714469,506058
1721714986,506058
1721715538,506058
1721716057,506058
1721716579,506058
1721717120,506058
1721717621,506058
1721718153,506058
1721718673,506058
1721719208,506058
1721719732,506058
1721720278,506058
1721720808,506058
1721721334,506058
1721721875,506058
1721722420,506058
1721722943,506058
1721723476,506058
1721723999,506058
1721724519,506058
1721725039,506058
1721725581,506058
1721726109,506058
1721726635,506058
1721727157,506058
1721727692,506058
1721728221,506058
1721728733,506058
1721729254,506058
1721729723,506058
1721730173,506058
1721730617,506058
1721731065,506058
1721731500,506058
1721731943,506058
1721732381,506058
1721732826,506058
1721733229,506058
1721733756,506058
1721734281,506058
1721734814,506058
1721735350,506058
1721735889,506058
1721736434,506058
1721736964,506058
1721737489,506058
1721738038,506058
1721738580,506058
1721739116,506058
