time,lines
1722180326,2721
1722180634,2723
1722180942,2723
1722181251,2723
1722181559,2723
1722181868,2723
1722182176,2723
1722182485,2723
1722182793,2723
1722183102,2723
1722183410,2723
1722183719,2723
1722184027,2726
1722184335,2726
1722184644,2726
1722184952,2726
1722185260,2726
1722185569,2726
1722185877,2726
1722186186,2726
1722186494,2726
1722186802,2726
1722187111,2726
1722187419,2726
1722187728,2726
1722188036,2726
1722188345,2726
1722188653,2726
1722188961,2726
1722189270,2726
1722189578,2726
1722189887,2726
1722190195,2726
1722190503,2726
1722190812,2726
1722191120,2726
1722191429,2726
1722191737,2726
1722192046,2726
1722192354,2726
1722192663,2726
1722192971,2726
1722193279,2726
1722193588,2726
1722193896,2726
1722194205,2726
1722194513,2726
1722194822,2726
1722195130,2726
1722195439,2726
1722195747,2726
1722196055,2726
1722196364,2726
1722196672,2726
1722196981,2726
1722197289,2726
1722197598,2726
1722197906,2726
1722198215,2726
1722198523,2726
1722198831,2726
1722199140,2726
1722199448,2726
1722199757,2726
1722200065,2726
1722200374,2726
1722200682,2726
1722200991,2726
1722201299,2726
1722201608,2726
1722201916,2726
1722202225,2726
1722202533,2726
1722202841,2726
1722203150,2726
1722203458,2726
1722203767,2726
1722204075,2726
1722204384,2726
1722204692,2726
1722205001,2726
1722205309,2726
1722205617,2726
1722205926,2726
1722206234,2726
1722206543,2726
1722206851,2726
1722207160,2726
1722207468,2726
1722207776,2726
1722208085,2726
1722208393,2726
1722208702,2726
1722209010,2726
1722209319,2726
1722209627,2726
1722209935,2726
1722210244,2726
1722210552,2726
1722210861,2726
1722211169,2726
1722211478,2726
1722211786,2726
1722212095,2726
1722212403,2726
1722212712,2726
1722213020,2726
1722213328,2726
1722213637,2726
1722213945,2726
1722214254,2726
1722214562,2726
1722214871,2726
1722215179,2726
1722215487,2726
1722215796,2726
1722216104,2726
1722216413,2726
1722216721,2726
1722217029,2726
1722217338,2726
1722217646,2726
1722217955,2726
1722218263,2726
1722218572,2726
1722218880,2726
1722219189,2726
1722219497,2726
1722219805,2726
1722220114,2726
1722220422,2726
1722220731,2726
1722221039,2726
1722221348,2726
1722221656,2726
1722221965,2726
1722222273,2726
1722222582,2726
1722222890,2726
1722223198,2726
1722223507,2726
1722223815,2726
1722224124,2726
1722224432,2726
1722224741,2726
1722225049,2726
1722225357,2726
1722225666,2726
1722225974,2726
1722226283,2726
1722226591,2726
1722226900,2726
1722227208,2726
1722227516,2726
1722227825,2726
1722228133,2726
1722228442,2726
1722228750,2726
1722229059,2726
1722229367,2726
1722229676,2726
1722229984,2726
1722230293,2726
1722230601,2726
1722230909,2726
1722231218,2726
1722231526,2726
1722231835,2726
1722232143,2726
1722232452,2726
1722232760,2726
1722233069,2726
1722233377,2726
1722233686,2726
1722233994,2726
1722234303,2726
1722234611,2726
1722234919,2726
1722235228,2726
1722235536,2726
1722235845,2726
1722236153,2726
1722236461,2726
1722236770,2726
1722237078,2726
1722237387,2726
1722237695,2726
1722238003,2726
1722238312,2726
1722238620,2726
1722238929,2726
1722239237,2726
1722239546,2726
1722239854,2726
1722240163,2726
1722240471,2726
1722240779,2726
1722241088,2726
1722241396,2726
1722241705,2726
1722242013,2726
1722242321,2726
1722242630,2726
1722242938,2726
1722243246,2726
1722243555,2726
1722243863,2726
1722244172,2726
1722244480,2726
1722244789,2726
1722245097,2726
1722245406,2726
1722245714,2726
1722246022,2726
1722246331,2726
1722246639,2726
1722246948,2726
1722247256,2726
1722247565,2726
1722247873,2726
1722248182,2726
1722248490,2726
1722248799,2726
1722249107,2726
1722249415,2726
1722249724,2726
1722250032,2726
1722250341,2726
1722250649,2726
1722250957,2726
1722251266,2726
1722251574,2726
1722251883,2726
1722252191,2726
1722252500,2726
1722252808,2726
1722253116,2726
1722253425,2726
1722253733,2726
1722254042,2726
1722254350,2726
1722254658,2726
1722254967,2726
1722255275,2726
1722255584,2726
1722255892,2726
1722256201,2726
1722256509,2726
1722256817,2726
1722257126,2726
1722257434,2726
1722257742,2726
1722258051,2726
1722258359,2726
1722258668,2726
1722258976,2726
1722259285,2726
1722259593,2726
1722259901,2726
1722260210,2726
1722260518,2726
1722260827,2726
1722261135,2726
1722261444,2726
1722261752,2726
1722262061,2726
1722262369,2726
1722262677,2726
1722262986,2726
1722263294,2726
1722263603,2726
1722263911,2726
1722264220,2726
1722264528,2726
1722264837,2726
1722265145,2726
1722265454,2726
1722265762,2726
1722266070,2726
1722266379,2726
1722266687,2726
1722266996,2726
1722267304,2726
1722267613,2726
1722267921,2726
1722268229,2726
1722268538,2726
1722268846,2726
1722269154,2726
1722269463,2726
1722269771,2726
1722270080,2726
1722270388,2726
1722270697,2726
1722271005,2726
1722271313,2726
1722271622,2726
