time,lines
1722183517,2721
1722183826,18648
1722184134,18941
1722184443,19024
1722184752,19128
1722185060,19152
1722185369,19164
1722185677,19167
1722185986,19210
1722186294,19217
1722186603,19237
1722186911,19239
1722187219,19259
1722187528,19279
1722187836,19280
1722188145,19290
1722188453,19291
1722188762,19299
1722189070,19310
1722189379,19310
1722189688,19320
1722189996,19321
1722190304,19328
1722190612,19328
1722190921,19328
1722191229,19328
1722191538,19360
1722191847,19367
1722192155,19367
1722192464,19367
1722192772,19367
1722193081,19411
1722193389,19411
1722193698,19416
1722194006,19438
1722194315,19438
1722194623,19440
1722194932,19442
1722195240,19447
1722195549,19447
1722195858,19447
1722196166,19447
1722196475,19447
1722196783,19456
1722197092,19460
1722197400,19461
1722197709,19461
1722198018,19461
1722198326,19462
1722198634,19462
1722198943,19462
1722199251,19462
1722199560,19462
1722199868,19480
1722200177,19482
1722200486,19482
1722200794,19482
1722201103,19482
1722201411,19496
1722201720,19496
1722202028,19496
1722202337,19501
1722202645,19508
1722202954,19508
1722203262,19512
1722203571,19512
1722203879,19512
1722204188,19512
1722204496,19512
1722204805,19512
1722205113,19512
1722205422,19512
1722205730,19512
1722206039,19512
1722206347,19512
1722206656,19513
1722206964,19515
1722207273,19515
1722207581,19515
1722207890,19515
1722208198,19516
1722208507,19516
1722208815,19516
1722209124,19516
1722209432,19516
1722209741,19516
1722210049,19516
1722210356,19516
1722210665,19516
1722210973,19516
1722211282,19516
1722211590,19516
1722211899,19516
1722212207,19516
1722212516,19516
1722212824,19516
1722213133,19516
1722213442,19516
1722213750,19516
1722214058,19516
1722214367,19559
1722214676,19559
1722214984,19559
1722215293,19559
1722215601,19559
1722215910,19559
1722216218,19559
1722216527,19559
1722216835,19559
1722217144,19559
1722217452,19559
1722217761,19559
1722218069,19565
1722218378,19565
1722218686,19565
1722218995,19565
1722219303,19565
1722219612,19565
1722219920,19565
1722220229,19565
1722220537,19565
1722220846,19565
1722221154,19565
1722221463,19565
1722221771,19565
1722222080,19565
1722222388,19565
1722222696,19565
1722223005,19565
1722223313,19565
1722223622,19565
1722223930,19565
1722224239,19565
1722224547,19568
1722224855,19568
1722225164,19568
1722225473,19568
1722225781,19568
1722226090,19568
1722226398,19568
1722226707,19568
1722227015,19569
1722227324,19569
1722227633,19569
1722227941,19569
1722228250,19584
1722228558,19584
1722228867,19584
1722229175,19584
1722229484,19584
1722229792,19584
1722230101,19584
1722230409,19584
1722230718,19584
1722231026,19584
1722231335,19584
1722231644,19584
1722231952,19584
1722232261,19584
1722232569,19584
1722232878,19589
1722233186,19589
1722233495,19589
1722233804,19589
1722234112,19589
1722234421,19589
1722234729,19589
1722235038,19589
1722235346,19589
1722235655,19589
1722235963,19589
1722236272,19589
1722236580,19598
1722236889,19598
1722237198,19599
1722237506,19599
1722237815,19599
1722238123,19599
1722238432,19599
1722238740,19599
1722239049,19599
1722239357,19599
1722239666,19599
