time,lines
1722257217,2719
1722257522,2721
1722257826,2721
1722258131,2721
1722258436,2721
1722258741,2721
1722259046,2721
1722259351,2721
1722259656,2721
1722259961,2721
1722260266,2721
1722260571,2721
1722260876,2724
1722261181,2724
1722261486,2724
1722261791,2724
1722262096,2724
1722262401,2724
1722262705,2724
1722263010,2724
1722263315,2724
1722263620,2724
1722263925,2724
1722264230,2724
1722264535,2724
1722264840,2724
1722265145,2724
1722265450,2724
1722265755,2724
1722266060,2724
1722266364,2724
1722266669,2724
1722266974,2724
1722267279,2724
1722267584,2724
1722267889,2724
1722268194,2724
1722268498,2724
1722268803,2724
1722269108,2724
1722269413,2724
1722269718,2724
1722270023,2724
1722270328,2724
1722270633,2724
1722270938,2724
1722271242,2724
1722271548,2724
1722271853,2724
1722272158,2724
1722272462,2724
1722272767,2724
1722273072,2724
1722273377,2724
1722273682,2724
1722273987,2724
1722274292,2724
1722274597,2724
1722274902,2724
1722275206,2724
1722275512,2724
1722275817,2724
1722276121,2724
1722276426,2724
1722276731,2724
1722277036,2724
1722277341,2724
1722277646,2724
1722277951,2724
1722278256,2724
1722278561,2724
1722278866,2724
1722279171,2724
1722279476,2724
1722279781,2724
1722280086,2724
1722280391,2724
1722280695,2724
1722281000,2724
1722281305,2724
1722281610,2724
1722281915,2724
1722282220,2724
1722282525,2724
1722282830,2724
1722283135,2724
1722283439,2724
1722283744,2724
1722284050,2724
1722284355,2724
1722284660,2724
1722284965,2724
1722285270,2724
1722285574,2724
1722285879,2724
1722286184,2724
1722286489,2724
1722286794,2724
1722287099,2724
1722287404,2724
1722287709,2724
1722288014,2724
1722288319,2724
1722288624,2724
1722288929,2724
1722289234,2724
1722289539,2724
1722289844,2724
1722290149,2724
1722290454,2724
1722290759,2724
1722291064,2724
1722291369,2724
1722291674,2724
1722291979,2724
1722292284,2724
1722292589,2724
1722292894,2724
1722293199,2724
1722293504,2724
1722293809,2724
1722294113,2724
1722294418,2724
1722294723,2724
1722295028,2724
1722295333,2724
1722295638,2724
1722295943,2724
1722296248,2724
1722296553,2724
1722296858,2724
1722297163,2724
1722297468,2724
1722297773,2724
1722298078,2724
1722298383,2724
1722298688,2724
1722298993,2724
1722299297,2724
1722299603,2724
1722299908,2724
1722300212,2724
1722300518,2724
1722300823,2724
1722301128,2724
1722301432,2724
1722301737,2724
1722302042,2724
1722302347,2724
1722302652,2724
1722302957,2724
1722303262,2724
1722303567,2724
1722303872,2724
1722304177,2724
1722304482,2724
1722304787,2724
1722305091,2724
1722305396,2724
1722305701,2724
1722306006,2724
1722306311,2724
1722306616,2724
1722306921,2724
1722307226,2724
1722307531,2724
1722307835,2724
1722308140,2724
1722308445,2724
1722308750,2724
1722309055,2724
1722309360,2724
1722309665,2724
1722309970,2724
1722310275,2724
1722310580,2724
1722310885,2724
1722311190,2724
1722311495,2724
1722311800,2724
1722312104,2724
1722312409,2724
1722312714,2724
1722313019,2724
1722313324,2724
1722313629,2724
1722313934,2724
1722314239,2724
1722314544,2724
1722314849,2724
1722315153,2724
1722315458,2724
1722315763,2724
1722316069,2724
1722316373,2724
1722316679,2724
1722316984,2724
1722317289,2724
1722317594,2724
1722317899,2724
1722318204,2724
1722318509,2724
1722318814,2724
1722319119,2724
1722319424,2724
1722319729,2724
1722320034,2724
1722320339,2724
1722320644,2724
1722320949,2724
1722321254,2724
1722321559,2724
1722321863,2724
1722322168,2724
1722322473,2724
1722322778,2724
1722323083,2724
1722323388,2724
1722323693,2724
1722323998,2724
1722324303,2724
1722324608,2724
1722324913,2724
1722325218,2724
1722325523,2724
1722325828,2724
1722326133,2724
1722326438,2724
1722326743,2724
1722327048,2724
1722327352,2724
1722327658,2724
1722327963,2724
1722328267,2724
1722328573,2724
1722328878,2724
1722329183,2724
1722329488,2724
1722329792,2724
1722330097,2724
1722330402,2724
1722330707,2724
1722331012,2724
1722331317,2724
1722331622,2724
1722331927,2724
1722332232,2724
1722332537,2724
1722332842,2724
1722333146,2724
1722333451,2724
1722333756,2724
1722334061,2724
1722334367,2724
1722334672,2724
1722334976,2724
1722335282,2724
1722335587,2724
1722335892,2724
1722336196,2724
1722336501,2724
1722336806,2724
1722337111,2724
1722337416,2724
1722337721,2724
1722338026,2724
1722338331,2724
1722338635,2724
1722338940,2724
1722339245,2724
1722339550,2724
1722339855,2724
1722340160,2724
1722340465,2724
1722340770,2724
1722341075,2724
1722341380,2724
1722341685,2724
1722341990,2724
1722342295,2724
1722342600,2724
1722342904,2724
1722343209,2724
1722343514,2724
1722343819,2724
1722344124,2724
1722344429,2724
1722344734,2724
1722345039,2724
1722345344,2724
1722345649,2724
1722345954,2724
1722346259,2724
1722346564,2724
1722346869,2724
1722347173,2724
1722347478,2724
1722347783,2724
