time,lines
1723641808,20
1723642113,2721
1723642418,2721
1723642724,2721
1723643029,2721
1723643335,2721
1723643640,2721
1723643945,2721
1723644251,2721
1723644556,2721
1723644861,2721
1723645166,2721
1723645472,2724
1723645777,2724
1723646082,2724
1723646388,2724
1723646693,2724
1723646999,2724
1723647304,2724
1723647609,2724
1723647915,2724
1723648220,2724
1723648525,2724
1723648831,2724
1723649136,2724
1723649442,2724
1723649747,2724
1723650053,2724
1723650358,2724
1723650663,2724
1723650969,2724
1723651274,2724
1723651580,2724
1723651885,2724
1723652191,2724
1723652496,2724
1723652801,2724
1723653107,2724
1723653412,2724
1723653718,2724
1723654023,2724
1723654328,2724
1723654634,2724
1723654939,2724
1723655245,2724
1723655550,2724
1723655855,2724
1723656161,2724
1723656466,2724
1723656771,2724
1723657077,2724
1723657382,2724
1723657687,2724
1723657992,2724
1723658298,2724
1723658603,2724
1723658908,2724
1723659214,2724
1723659519,2724
1723659824,2724
1723660130,2724
1723660435,2724
1723660740,2724
1723661046,2724
1723661351,2724
1723661657,2724
1723661962,2724
1723662268,2724
1723662573,2724
1723662878,2724
1723663184,2724
1723663489,2724
1723663794,2724
1723664100,2724
1723664405,2724
1723664711,2724
1723665016,2724
1723665321,2724
1723665627,2724
1723665932,2724
1723666237,2724
1723666543,2724
1723666848,2724
1723667154,2724
1723667459,2724
1723667765,2724
1723668070,2724
1723668375,2724
1723668680,2724
1723668986,2724
1723669291,2724
1723669596,2724
1723669902,2724
1723670207,2724
1723670513,2724
1723670818,2724
1723671124,2724
1723671429,2724
1723671735,2724
1723672040,2724
1723672346,2724
1723672651,2724
1723672956,2724
1723673262,2724
1723673567,2724
1723673873,2724
1723674178,2724
1723674483,2724
1723674789,2724
1723675094,2724
1723675400,2724
1723675705,2724
1723676011,2724
1723676316,2724
1723676622,2724
1723676927,2724
1723677233,2724
1723677538,2724
1723677843,2724
1723678149,2724
1723678454,2724
1723678760,2724
1723679065,2724
1723679371,2724
1723679676,2724
1723679982,2724
1723680287,2724
1723680592,2724
1723680898,2724
1723681203,2724
1723681509,2724
1723681814,2724
1723682119,2724
1723682425,2724
1723682730,2724
1723683035,2724
1723683341,2724
1723683646,2724
1723683951,2724
1723684257,2724
1723684562,2724
1723684867,2724
1723685173,2724
1723685478,2724
1723685784,2724
1723686089,2724
1723686394,2724
1723686700,2724
1723687005,2724
1723687310,2724
1723687616,2724
1723687921,2724
1723688226,2724
1723688531,2724
1723688837,2724
1723689142,2724
1723689448,2724
1723689753,2724
1723690059,2724
1723690364,2724
1723690670,2724
1723690975,2724
1723691280,2724
1723691586,2724
1723691891,2724
1723692197,2724
1723692502,2724
1723692808,2724
1723693113,2724
1723693418,2724
1723693723,2724
1723694029,2724
1723694334,2724
1723694639,2724
1723694945,2724
1723695250,2724
1723695555,2724
1723695861,2724
1723696166,2724
1723696471,2724
1723696777,2724
1723697082,2724
1723697387,2724
1723697693,2724
1723697998,2724
1723698303,2724
1723698609,2724
1723698914,2724
1723699220,2724
1723699525,2724
1723699830,2724
1723700135,2724
1723700441,2724
1723700746,2724
1723701051,2724
1723701357,2724
1723701662,2724
1723701968,2724
1723702273,2724
1723702578,2724
1723702884,2724
1723703189,2724
1723703495,2724
1723703800,2724
1723704105,2724
1723704411,2724
1723704716,2724
1723705022,2724
1723705327,2724
1723705633,2724
1723705938,2724
1723706243,2724
1723706549,2724
1723706854,2724
1723707160,2724
1723707465,2724
1723707771,2724
1723708076,2724
1723708381,2724
1723708687,2724
1723708992,2724
1723709297,2724
1723709602,2724
1723709908,2724
1723710213,2724
1723710518,2724
1723710824,2724
1723711129,2724
1723711435,2724
1723711740,2724
1723712046,2724
1723712351,2724
1723712656,2724
1723712961,2724
1723713267,2724
1723713572,2724
1723713878,2724
1723714183,2724
1723714488,2724
1723714794,2724
1723715099,2724
1723715405,2724
1723715710,2724
1723716015,2724
1723716321,2724
1723716626,2724
1723716932,2724
1723717237,2724
1723717542,2724
1723717848,2724
1723718153,2724
1723718458,2724
1723718764,2724
1723719069,2724
1723719375,2724
1723719680,2724
1723719985,2724
1723720291,2724
1723720596,2724
1723720902,2724
1723721207,2724
1723721512,2724
1723721818,2724
1723722123,2724
1723722428,2724
1723722734,2724
1723723039,2724
1723723344,2724
1723723650,2724
1723723955,2724
1723724261,2724
1723724566,2724
1723724872,2724
1723725177,2724
1723725482,2724
1723725788,2724
1723726093,2724
1723726399,2724
1723726704,2724
1723727009,2724
1723727315,2724
1723727620,2724
1723727926,2724
1723728231,2724
1723728537,2724
1723728842,2724
1723729147,2724
1723729453,2724
1723729758,2724
1723730064,2724
1723730369,2724
1723730675,2724
1723730980,2724
1723731285,2724
1723731591,2724
1723731896,2724
1723732201,2724
1723732507,2724
1723732812,2724
1723733117,2724
1723733423,2724
1723733728,2724
1723734033,2724
1723734339,2724
1723734644,2724
1723734949,2724
1723735255,2724
1723735560,2724
1723735865,2724
1723736171,2724
1723736476,2724
1723736781,2724
1723737087,2724
1723737392,2724
1723737697,2724
1723738003,2724
1723738308,2724
1723738614,2724
1723738919,2724
1723739225,2724
1723739530,2724
1723739836,2724
1723740141,2724
1723740446,2724
1723740752,2724
1723741057,2724
1723741362,2724
1723741668,2724
1723741973,2724
1723742278,2724
1723742583,2724
1723742889,2724
1723743194,2724
1723743499,2724
1723743804,2724
