time,lines
1723642223,23308
1723642555,280896
1723642884,281135
1723643216,281135
1723643546,282926
1723643878,282926
1723644207,282926
1723644537,282926
1723644867,282926
1723645198,282926
1723645527,282926
1723645857,282926
1723646188,282926
1723646537,282926
1723646883,282926
1723647213,282926
1723647543,282926
1723647873,282926
1723648204,282926
1723648534,282926
1723648864,282926
1723649194,282926
1723649523,282926
1723649853,282926
1723650183,282926
1723650514,282926
1723650851,282926
1723651197,282926
1723651529,282926
1723651857,282926
1723652184,282926
1723652512,282926
1723652839,282926
1723653166,282926
1723653494,282926
1723653821,282926
1723654149,282926
1723654476,282926
1723654804,282926
1723655132,282926
1723655460,282926
1723655791,282926
1723656121,282926
1723656450,282926
1723656781,282926
1723657110,282926
1723657439,282926
1723657770,282926
1723658099,282926
1723658428,282926
1723658758,282926
1723659088,282926
1723659417,282926
1723659768,282926
1723660102,282926
1723660433,282926
1723660765,282926
1723661098,282926
1723661431,282926
1723661762,282926
1723662093,282926
1723662424,282926
1723662755,282926
1723663086,282926
1723663417,282926
1723663747,282926
1723664095,282926
1723664440,282926
1723664769,282926
1723665099,282926
1723665431,282926
1723665761,282926
1723666091,282926
1723666421,282926
1723666752,282926
1723667082,282926
1723667413,282926
1723667743,282926
1723668074,282926
1723668414,282926
1723668758,282926
1723669089,282926
1723669419,282926
1723669749,282926
1723670080,282926
1723670410,282926
1723670741,282926
1723671073,282926
1723671403,282926
1723671734,282926
1723672065,282926
1723672395,282926
1723672744,282926
1723673087,282926
1723673414,282926
1723673742,282926
1723674070,282926
1723674397,282926
1723674725,282926
1723675052,282926
1723675380,282926
1723675707,282926
1723676035,282926
1723676362,282926
1723676689,282926
1723677017,282926
1723677344,282926
1723677672,282926
1723678000,282926
1723678328,282926
1723678656,282926
1723678983,282926
1723679311,282926
1723679640,282926
1723679968,282926
1723680296,282926
1723680623,282926
1723680950,282926
1723681278,282926
1723681606,282926
1723681934,282926
1723682263,282926
1723682591,282926
1723682920,282926
1723683248,282926
1723683576,282926
1723683904,282926
1723684232,282926
1723684560,282926
1723684889,282926
1723685218,282926
1723685545,282926
1723685872,282926
1723686200,282926
1723686528,282926
1723686856,282926
1723687184,282926
1723687512,282926
1723687841,282926
1723688168,282926
1723688496,282926
1723688823,282926
1723689151,282926
1723689479,282926
1723689808,282926
1723690135,282926
1723690462,282926
1723690790,282926
1723691118,282926
1723691449,282926
1723691777,282926
1723692105,282926
1723692432,282926
1723692760,282926
1723693088,282926
1723693417,282926
1723693745,282926
1723694073,282926
1723694401,282926
1723694729,282926
1723695057,282926
1723695385,282926
1723695713,282926
1723696042,282926
1723696369,282926
1723696698,282926
1723697026,282926
1723697355,282926
1723697682,282926
1723698011,282926
1723698339,282926
1723698668,282926
1723698995,282926
1723699324,282926
1723699653,282926
1723699981,282926
1723700309,282926
1723700637,282926
1723700965,282926
1723701294,282926
1723701621,282926
1723701948,282926
1723702276,282926
1723702604,282926
1723702932,282926
1723703260,282926
1723703588,282926
1723703916,282926
1723704244,282926
1723704572,282926
1723704899,282926
1723705227,282926
1723705555,282926
1723705883,282926
1723706210,282926
1723706539,282926
1723706867,282926
1723707195,282926
1723707523,282926
1723707851,282926
1723708179,282926
1723708507,282926
1723708836,282926
1723709164,282926
1723709492,282926
1723709820,282926
1723710147,282926
1723710475,282926
1723710802,282926
1723711131,282926
1723711458,282926
1723711786,282926
1723712114,282926
1723712442,282926
1723712771,282926
1723713098,282926
1723713427,282926
1723713755,282926
1723714083,282926
1723714411,282926
1723714738,282926
1723715066,282926
1723715396,282926
1723715725,282926
1723716053,282926
1723716382,282926
1723716710,282926
1723717040,282926
1723717367,282926
1723717696,282926
1723718025,282926
1723718353,282926
1723718681,282926
1723719011,282926
1723719340,282926
1723719668,282926
1723719997,282926
1723720325,282926
1723720654,282926
1723720982,282926
1723721310,282926
1723721639,282926
1723721968,282926
1723722296,282926
1723722624,282926
1723722953,282926
1723723281,282926
1723723609,282926
1723723937,282926
1723724266,282926
1723724594,282926
1723724923,282926
1723725253,282926
1723725583,282926
1723725911,282926
1723726240,282926
1723726568,282926
1723726897,282926
1723727226,282926
1723727554,282926
1723727883,282926
1723728212,282926
1723728541,282926
1723728869,282926
1723729197,282926
1723729528,282926
1723729857,282926
1723730186,282926
1723730514,282926
1723730845,282926
1723731173,282926
1723731501,282926
1723731832,282926
1723732160,282926
1723732526,282926
1723810243,282926
1723810573,282926
1723810905,282926
1723811234,282926
1723811563,282926
1723811892,282926
1723812224,282926
1723812553,282926
1723812882,282926
1723813209,282926
1723813536,282926
1723813863,282926
1723814190,282926
1723814518,282926
