time,lines
1724849884,7437
1724850196,18731
1724850504,18879
1724850813,18960
1724851121,19028
1724851430,19045
1724851738,19073
1724852047,19113
1724852356,19121
1724852664,19122
1724852973,19259
1724853282,19272
1724853590,19289
1724853899,19297
1724854208,19300
1724854516,19301
1724854825,19311
1724855134,19311
1724855442,19311
1724855750,19316
1724856059,19328
1724856367,19328
1724856676,19330
1724856985,19331
1724857293,19333
1724857602,19354
1724857911,19355
1724858219,19355
1724858528,19363
1724858836,19363
1724859145,19363
1724859454,19365
1724859763,19374
1724860071,19375
1724860380,19382
1724860688,19382
1724860997,19382
1724861306,19382
1724861614,19382
1724861923,19394
1724862232,19394
1724862540,19394
1724862849,19394
1724863157,19396
1724863466,19396
1724863774,19403
1724864083,19403
1724864391,19403
1724864706,19403
1724865015,19406
1724865324,19406
1724865632,19406
1724865941,19410
1724866249,19410
1724866558,19413
1724866867,19413
1724867175,19413
1724867484,19413
1724867794,19423
1724868104,19429
1724868414,19448
1724868725,19450
1724869036,19450
1724869347,19454
1724869659,19454
1724869970,19454
1724870282,19454
1724870593,19460
1724870905,19460
1724871217,19463
1724871528,19510
1724871839,19536
1724872150,19536
1724872461,19537
1724872773,19537
1724873085,19537
1724873397,19537
1724873708,19537
1724874020,19537
1724874331,19537
1724874642,19537
1724874954,19537
1724875265,19537
1724875576,19537
1724875887,19537
1724876199,19537
1724876511,19537
1724876822,19546
1724877133,19554
1724877444,19554
1724877756,19559
1724878067,19559
1724878379,19559
1724878691,19559
1724879002,19559
1724879313,19561
1724879624,19573
1724879935,19573
1724880246,19573
1724880557,19573
1724880869,19573
1724881179,19573
1724881490,19573
1724881801,19573
1724882112,19575
1724882423,19575
1724882734,19575
1724883046,19575
1724883357,19575
1724883668,19575
1724883979,19575
1724884290,19575
1724884601,19575
1724884912,19576
1724885223,19576
1724885535,19576
1724885846,19576
1724886158,19576
1724886470,19576
1724886781,19576
1724887093,19576
1724887405,19576
1724887717,19578
1724888029,19578
1724888341,19578
1724888653,19578
1724888965,19578
1724889277,19578
1724889588,19581
1724889900,19581
1724890212,19581
1724890523,19581
1724890835,19581
1724891145,19584
1724891457,19584
1724891769,19584
1724892080,19587
1724892391,19587
1724892702,19587
1724893014,19587
1724893325,19587
1724893636,19587
1724893947,19587
1724894259,19589
1724894570,19589
1724894881,19592
1724895193,19592
1724895505,19592
1724895817,19592
1724896128,19594
1724896440,19594
1724896751,19594
1724897062,19594
1724897373,19594
1724897684,19594
1724897995,19594
1724898307,19600
1724898618,19612
1724898929,19612
1724899240,19612
1724899551,19612
1724899862,19612
1724900173,19615
1724900484,19617
1724900795,19617
1724901107,19617
1724901419,19617
1724901731,19617
1724902043,19617
1724902355,19617
1724902666,19617
1724902977,19618
1724903290,19618
1724903601,19618
1724903910,19618
1724904221,19618
1724904531,19618
1724904840,19618
1724905150,19618
1724905461,19618
1724905774,19618
1724906086,19618
1724906397,19618
1724906708,19618
1724907018,19619
1724907332,19619
1724907643,19619
1724907955,19619
1724908268,19619
1724908579,19619
1724908893,19619
1724909206,19619
1724909516,19619
1724909828,19619
1724910140,19619
1724910450,19619
1724910764,19619
1724911075,19630
1724911389,19630
1724911699,19630
1724912008,19630
1724912321,19630
1724912632,19630
1724912944,19630
1724913255,19630
1724913566,19630
1724913877,19630
1724914187,19630
1724914498,19630
1724914807,19630
1724915117,19630
1724915427,19630
1724915736,19630
1724916046,19630
1724916356,19630
1724916666,19630
1724916977,19630
1724917287,19636
1724917597,19636
1724917908,19636
1724918218,19640
1724918528,19640
1724918838,19640
1724919147,19640
1724919458,19640
1724919768,19640
1724920078,19640
1724920390,19640
1724920700,19640
1724921010,19640
1724921321,19640
1724921633,19683
1724921944,19683
1724922255,19683
1724922567,19683
1724922878,19683
1724923189,19683
1724923501,19683
1724923813,19685
1724924126,19685
1724924438,19688
1724924750,19688
1724925062,19688
1724925374,19688
1724925686,19688
1724925997,19688
1724926309,19688
1724926620,19688
1724926932,19688
1724927243,19688
1724927554,19688
1724927865,19688
1724928176,19688
1724928488,19688
1724928799,19688
1724929109,19688
1724929420,19689
1724929731,19689
1724930042,19689
1724930353,19689
1724930664,19689
1724930975,19689
1724931286,19689
1724931597,19689
1724931908,19689
1724932220,19689
1724932531,19689
1724932842,19691
1724933153,19691
1724933464,19691
1724933775,19691
1724934087,19691
1724934399,19691
1724934710,19691
1724935022,19691
1724935333,19691
1724935644,19691
1724935956,19691
1724936268,19691
1724936579,19691
1724936890,19691
1724937201,19691
1724937513,19692
1724937824,19692
1724938135,19692
1724938447,19692
1724938759,19692
1724939070,19692
1724939381,19692
1724939692,19692
1724940004,19692
1724940316,19692
1724940626,19692
1724940938,19692
1724941250,19692
1724941561,19692
1724941873,19692
1724942185,19695
